user_id,email,page,action,element,status,details,error_message,ip_address,user_agent,id,created_at,updated_at
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,ce5e4158-f2d7-47b6-bccd-d02c39d587fe,2026-04-20 12:09:43.125761,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,36a77d63-0106-430f-9b27-8f6840a381af,2026-04-20 18:23:56.118222,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,2d9b17a3-f258-42ec-bb3d-9e60e45933bf,2026-04-20 18:23:56.189543,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,56f0cba3-a6fa-4e59-aab7-d11edc988425,2026-04-20 18:23:56.193161,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,57b885cb-abb5-4d33-9128-f0b2c0d92566,2026-04-20 18:23:56.28958,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,0664bffa-eeae-4959-8119-9196d975fb3f,2026-04-20 18:23:56.327708,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,193aeaab-4f63-43a8-9e75-5edb8da45011,2026-04-20 18:23:56.336575,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,de1a859c-b216-4ab8-ac1f-b24b6f3cc623,2026-04-20 18:23:56.430741,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,39db7f65-577f-4783-bc5b-20a80c3a0ff6,2026-04-20 18:23:56.435021,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,305414e1-31e2-42e6-94c1-ba327ea24535,2026-04-20 21:28:33.436723,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,bbce01c3-b157-4f98-a0c7-c7e15d722b38,2026-04-20 21:28:33.442267,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,6669b3c9-d63c-4881-8f25-eb229888bfdf,2026-04-20 21:28:33.488998,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,20de96f7-d90c-46f2-8448-010693cfbba0,2026-04-20 21:28:33.694163,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,bc1f4e6d-2f15-469a-b361-24fc7385363b,2026-04-20 21:28:36.790551,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,73cbe2be-8d47-4538-a415-f11ff8d4cbdd,2026-04-20 21:28:36.89052,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,08115e9b-418d-4776-913a-0631ae41b682,2026-04-20 21:28:36.990582,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,8b7f6faa-d157-4f53-a1f5-98c398995362,2026-04-20 21:28:36.999496,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,8319111e-8db1-454e-933d-baaaad9a18de,2026-04-21 03:55:18.720637,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,d32c31ce-3acb-41f3-8c76-9f63e8fbe4ce,2026-04-21 03:55:18.726233,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,9d8052ab-752c-42f5-bf38-438cd579f91b,2026-04-21 03:55:18.819376,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,a25307ac-92ce-4c82-8a5e-cd0baf1d286a,2026-04-21 03:55:18.82406,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,1aec682c-9039-4fa1-b90b-69d682abd568,2026-04-21 03:55:21.220092,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,4bc26eb2-5ac7-4687-a19d-0df3bb008274,2026-04-21 03:55:21.31871,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,c2b24be4-5aae-4fe8-b2bc-49039d3ab88a,2026-04-21 03:55:21.327194,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,f616b126-808b-4913-a7ad-52ac0f331180,2026-04-21 03:55:21.420966,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,205fd5a7-8478-4c6c-8e7d-74b31998ae28,2026-04-22 20:15:15.796037,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,21b368a1-ad75-4ee9-bd81-26980f49bbbe,2026-04-22 20:15:15.895352,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,0de01164-9d07-40aa-8407-60f5d8da6b80,2026-04-22 20:15:16.109999,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,7f7dc8c4-9526-4f95-a337-fddba76be1f4,2026-04-22 20:15:16.210668,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,69b9e6a9-d91d-4125-8463-1de783f13e88,2026-04-22 20:15:18.895608,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,92e5c710-962e-4048-8bf6-096a1744f832,2026-04-22 20:15:19.100409,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,5a38e72a-eb73-4146-8cbe-af1b237a29a5,2026-04-22 20:15:19.207055,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,f5c67f66-c2ce-47e1-99a7-cdfe0d8252c9,2026-04-22 20:15:19.396906,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,53cc89fb-0c69-4756-86d2-f81d3cd78e49,2026-04-23 02:33:11.452939,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,ae516835-4d70-4a6f-aae8-c818987abe13,2026-04-23 02:33:11.555028,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,fa169d4d-c362-485c-8748-7604edb1cfb0,2026-04-23 02:33:11.562664,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,c002a202-bf35-4e54-8ea1-3697c9e07a91,2026-04-23 02:33:11.653181,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,e4e21d7b-07f7-4905-a77c-d25a63e757fe,2026-04-23 02:33:12.252115,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,6b900665-66c2-4411-b606-f0069d6020f0,2026-04-23 02:33:12.355864,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,32f19106-76f7-4b22-b772-1ac037297d61,2026-04-23 02:33:12.361289,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,fe75a75b-cde3-4125-a250-b9aaf10bec3d,2026-04-23 02:33:12.451966,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,391b9887-80a1-48a3-acf7-27b4626d837f,2026-04-23 07:57:47.042825,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,54cc2370-1561-4395-b3af-c11cb2dc9f43,2026-04-23 07:57:47.14298,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,5cdc71bb-b4f3-4949-bd61-f17b8949ba58,2026-04-23 07:57:47.241213,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,15918942-9e73-4bb8-904a-9e123e43737d,2026-04-23 07:57:47.247181,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,ca4e63c3-ec93-43d7-9b22-1233ba07d281,2026-04-23 07:57:49.242163,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,05b0f936-8ea6-4555-89c9-73d21a9660a0,2026-04-23 07:57:49.2471,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,2d916691-559c-4fdf-b070-6d6e29a5f97c,2026-04-23 07:57:49.441333,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,2dd5ee4a-6715-4834-907f-01d070c2be6a,2026-04-23 07:57:49.445597,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,3893b072-72f9-45a0-a4b7-e05eb8fc698f,2026-04-23 11:12:36.13546,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,45d5ce92-88fb-4f92-8e65-3d58278024fe,2026-04-23 11:12:36.231669,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,4ea43702-35e4-4971-8cf5-17ff10915a8b,2026-04-23 11:12:36.325949,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,ecc73fb1-29fc-4cb8-a66e-be46ca07c575,2026-04-23 11:12:36.332611,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,fb35e4d6-b880-4ba0-a65f-e72204973f49,2026-04-23 11:12:40.528123,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,5910e4cb-bb4b-47bd-a6b6-74b81eb36fb4,2026-04-23 11:12:40.536966,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,96c05592-be6e-4ff3-ad83-51bdc84630b8,2026-04-23 11:12:40.541349,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,18f8dcf1-83d8-499f-9674-8a9f48b481c4,2026-04-23 11:12:40.54762,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,aca5aee1-d414-407b-a7ee-3d64f27fc640,2026-04-23 11:15:31.929009,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,cd759b05-cc61-40c2-9d9e-2e5bd1cc1aae,2026-04-23 11:15:32.026179,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,fc436718-d326-4ca0-8c35-882f5c2c7d5c,2026-04-23 11:15:32.124862,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,330fe2f3-6af4-4fdd-8b80-a2f2468e917c,2026-04-23 11:15:32.230601,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,ed4146f1-9d4b-480f-a364-453e525f6d49,2026-04-23 11:15:32.52907,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,ab87e486-7006-427f-b928-a0b020682a87,2026-04-23 11:15:32.624273,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,bcabdc5d-4b79-4707-be88-7b9191254e41,2026-04-23 11:15:32.631666,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,4431673c-ec5a-4406-82bc-e8953ba667dc,2026-04-23 11:15:32.63514,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,d5825f56-3146-4eef-b9df-387008ac05c7,2026-04-23 11:43:57.218644,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,e53a620a-f4a6-46fd-a0c7-f28216727732,2026-04-23 11:43:57.511084,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,aca95802-5a95-4bc3-8817-5eac118a0b69,2026-04-23 11:43:57.616421,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,8eeadcf6-77fd-484a-a4b7-afe40dbc06c0,2026-04-23 11:43:57.714079,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,b26a2b24-d579-4c05-872e-81442402e0d2,2026-04-23 11:44:01.406029,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,cbe4fff5-325c-4ea2-b9d6-7fc69b7c21ab,2026-04-23 11:44:01.411669,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,dde28646-c0b7-43f0-aebc-7761ca048379,2026-04-23 11:44:01.507974,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,93cc0679-347a-44ef-9133-f08af8b9cb16,2026-04-23 11:44:01.513571,
